From Date,To Date,PM2.5,PM10,NOx,SO2
17-02-2025 12:00,17-02-2025 13:00,132.99,185.39,27.95,60.07
17-02-2025 13:00,17-02-2025 14:00,132.44,184.63,26.6,59.14
17-02-2025 14:00,17-02-2025 15:00,126.69,179.15,27.24,41.28
17-02-2025 15:00,17-02-2025 16:00,108.05,167.69,21.95,24.22
17-02-2025 16:00,17-02-2025 17:00,90.18,144.22,29.99,32.48
17-02-2025 17:00,17-02-2025 18:00,90.92,131.5,38.38,31.03
17-02-2025 18:00,17-02-2025 19:00,89.07,143,49.75,20.82
17-02-2025 19:00,17-02-2025 20:00,93.11,170.95,75.73,29.63
17-02-2025 20:00,17-02-2025 21:00,99.1,202.7,37.08,17.92
17-02-2025 21:00,17-02-2025 22:00,100.48,208.55,31.67,24.14
17-02-2025 22:00,17-02-2025 23:00,100.15,206.28,34.07,28.13
17-02-2025 23:00,18-02-2025 00:00,102.12,193.11,33.85,31.97
18-02-2025 00:00,18-02-2025 01:00,92.75,189.81,30.55,26.83
18-02-2025 01:00,18-02-2025 02:00,97.08,190.19,26.85,27.85
18-02-2025 02:00,18-02-2025 03:00,92.67,183.14,26.77,20.03
18-02-2025 03:00,18-02-2025 04:00,91.25,173.14,24.5,16.36
18-02-2025 04:00,18-02-2025 05:00,87.2,168.15,25.24,11.65
18-02-2025 05:00,18-02-2025 06:00,86.94,188.78,25.7,12.24
18-02-2025 06:00,18-02-2025 07:00,85.99,183.91,29.98,11.89
18-02-2025 07:00,18-02-2025 08:00,102.74,193.25,35.55,20.76
18-02-2025 08:00,18-02-2025 09:00,196.49,239.55,32.4,16.37
18-02-2025 09:00,18-02-2025 10:00,168.99,261.75,25.59,18.26
18-02-2025 10:00,18-02-2025 11:00,117.85,235.86,22.38,19.25
18-02-2025 11:00,18-02-2025 12:00,83.93,194.8,20.42,20.56
18-02-2025 12:00,18-02-2025 13:00,88.14,160.55,22.75,30.71
18-02-2025 13:00,18-02-2025 14:00,119.86,136.27,19.26,23.71
18-02-2025 14:00,18-02-2025 15:00,66.28,117.55,18.61,13.15
18-02-2025 15:00,18-02-2025 16:00,53.59,95.92,18.88,16.46
18-02-2025 16:00,18-02-2025 17:00,51.94,90.5,24.24,19.85
18-02-2025 17:00,18-02-2025 18:00,47.84,80.23,31.17,24.04
18-02-2025 18:00,18-02-2025 19:00,45.93,89.25,72.06,27.61
18-02-2025 19:00,18-02-2025 20:00,57.33,123.18,109.13,34.04
18-02-2025 20:00,18-02-2025 21:00,108.07,173.26,105.72,26.76
18-02-2025 21:00,18-02-2025 22:00,103.71,212.61,89.71,32.22
18-02-2025 22:00,18-02-2025 23:00,121.8,251.25,67.44,30.22
18-02-2025 23:00,19-02-2025 00:00,123.14,254.57,53.91,37.41
19-02-2025 00:00,19-02-2025 01:00,122.32,232.63,43.57,27.7
19-02-2025 01:00,19-02-2025 02:00,131.19,227.66,44.86,34.76
19-02-2025 02:00,19-02-2025 03:00,127.24,232.93,40.18,21.01
19-02-2025 03:00,19-02-2025 04:00,124.08,224.44,32.31,22.26
19-02-2025 04:00,19-02-2025 05:00,108.26,202.5,28.04,14.26
19-02-2025 05:00,19-02-2025 06:00,105.53,184.97,30.73,19.91
19-02-2025 06:00,19-02-2025 07:00,101.72,179.71,30.82,14.34
19-02-2025 07:00,19-02-2025 08:00,99.34,181.09,35.59,18.57
19-02-2025 08:00,19-02-2025 09:00,99.23,187.44,30.15,25.06
19-02-2025 09:00,19-02-2025 10:00,101.97,195.32,41.44,133.08
19-02-2025 10:00,19-02-2025 11:00,111.13,220.71,31.39,38.43
19-02-2025 11:00,19-02-2025 12:00,107.32,218.95,32.56,42.78
19-02-2025 12:00,19-02-2025 13:00,105.88,214.25,29.26,40.2
19-02-2025 13:00,19-02-2025 14:00,104.47,210.76,28.25,57.67
19-02-2025 14:00,19-02-2025 15:00,100.25,198.08,28.21,47.99
19-02-2025 15:00,19-02-2025 16:00,91.63,181.8,25.8,51.61
19-02-2025 16:00,19-02-2025 17:00,94.91,174.42,25.88,22.57
19-02-2025 17:00,19-02-2025 18:00,96.78,175.6,27.69,18.97
19-02-2025 18:00,19-02-2025 19:00,92.78,178.16,27.88,15.3
19-02-2025 19:00,19-02-2025 20:00,92.2,181.03,28.52,18.72
19-02-2025 20:00,19-02-2025 21:00,98.34,189.15,30.02,11.19
19-02-2025 21:00,19-02-2025 22:00,102.79,196.53,31.93,13.66
19-02-2025 22:00,19-02-2025 23:00,106.67,202.52,35.52,11.87
19-02-2025 23:00,20-02-2025 00:00,105.34,207.31,42.36,11.44
20-02-2025 00:00,20-02-2025 01:00,117.58,258.52,53.31,11.67
20-02-2025 01:00,20-02-2025 02:00,128.7,507.55,68.98,16.99
20-02-2025 02:00,20-02-2025 03:00,135.73,311.14,59.8,13.32
20-02-2025 03:00,20-02-2025 04:00,145.34,267.31,45.08,15.2
20-02-2025 04:00,20-02-2025 05:00,131.2,244.03,36.11,10.38
20-02-2025 05:00,20-02-2025 06:00,128.67,259.37,30.36,10.72
20-02-2025 06:00,20-02-2025 07:00,123.02,201.01,30.25,9.71
20-02-2025 07:00,20-02-2025 08:00,116.08,192.94,28.55,9.32
20-02-2025 08:00,20-02-2025 09:00,105.94,219.43,28.23,5.59
20-02-2025 09:00,20-02-2025 10:00,99.87,363.63,28.37,3.63
20-02-2025 10:00,20-02-2025 11:00,88.32,289.89,28.86,5.12
20-02-2025 11:00,20-02-2025 12:00,77.1,94.96,32.28,10.22
20-02-2025 12:00,20-02-2025 13:00,None,None,38.19,10.37
20-02-2025 13:00,20-02-2025 14:00,47.77,84.51,35.84,24.12
20-02-2025 14:00,20-02-2025 15:00,54.29,110.71,32.05,25.64
20-02-2025 15:00,20-02-2025 16:00,47.25,98.1,19.93,15.05
20-02-2025 16:00,20-02-2025 17:00,33.7,68.12,21.74,14.75
20-02-2025 17:00,20-02-2025 18:00,30.01,55.73,24.41,9.96
20-02-2025 18:00,20-02-2025 19:00,44.15,70.24,24.59,7.92
20-02-2025 19:00,20-02-2025 20:00,40.39,74.4,24.64,9.8
20-02-2025 20:00,20-02-2025 21:00,37.69,77.34,26.36,9.95
20-02-2025 21:00,20-02-2025 22:00,37.98,75.83,30.08,9.52
20-02-2025 22:00,20-02-2025 23:00,38.79,77.12,32.09,9.71
20-02-2025 23:00,21-02-2025 00:00,37.44,74.92,32.42,10.03
21-02-2025 00:00,21-02-2025 01:00,48.81,73.7,59.15,9.51
21-02-2025 01:00,21-02-2025 02:00,52.44,74.04,73.36,10.12
21-02-2025 02:00,21-02-2025 03:00,53.53,93.09,48.8,11.06
21-02-2025 03:00,21-02-2025 04:00,56.16,103.03,39.18,12.42
21-02-2025 04:00,21-02-2025 05:00,65.37,117.71,35.94,12.45
21-02-2025 05:00,21-02-2025 06:00,88.48,151.19,37.04,11.93
21-02-2025 06:00,21-02-2025 07:00,122.77,209.47,43.55,11.86
21-02-2025 07:00,21-02-2025 08:00,131.46,220.03,56.63,12.13
21-02-2025 08:00,21-02-2025 09:00,130.96,220.55,39.68,12.3
21-02-2025 09:00,21-02-2025 10:00,121.64,204.54,32.17,19.23
21-02-2025 10:00,21-02-2025 11:00,114.34,197.72,27.23,20.8
21-02-2025 11:00,21-02-2025 12:00,100.73,173.73,25.31,17.91
21-02-2025 12:00,21-02-2025 13:00,88.48,151.34,None,15.31
21-02-2025 13:00,21-02-2025 14:00,87.49,144.98,None,18.66
21-02-2025 14:00,21-02-2025 15:00,87.92,147.4,22.24,14.42
21-02-2025 15:00,21-02-2025 16:00,74.96,132.49,22.11,14.2
21-02-2025 16:00,21-02-2025 17:00,69.92,113.88,25.34,13.4
21-02-2025 17:00,21-02-2025 18:00,68.76,108.2,38.22,12.66
21-02-2025 18:00,21-02-2025 19:00,67.46,108.65,52.62,12.55
21-02-2025 19:00,21-02-2025 20:00,75.43,137.69,36.06,10.79
21-02-2025 20:00,21-02-2025 21:00,87.69,151.86,44.64,6.27
21-02-2025 21:00,21-02-2025 22:00,91.57,160.03,37.38,7.1
21-02-2025 22:00,21-02-2025 23:00,92.11,158.64,40.55,6.49
21-02-2025 23:00,22-02-2025 00:00,94.44,163.91,43.13,7.4
22-02-2025 00:00,22-02-2025 01:00,92.13,158.68,29.7,5.21
22-02-2025 01:00,22-02-2025 02:00,86.73,140.55,25.68,5.94
22-02-2025 02:00,22-02-2025 03:00,81.63,130.66,63.36,7.57
22-02-2025 03:00,22-02-2025 04:00,84.86,146.98,90.59,10.66
22-02-2025 04:00,22-02-2025 05:00,95.26,180.06,66.6,7.99
22-02-2025 05:00,22-02-2025 06:00,114.95,209.24,52.84,7.8
22-02-2025 06:00,22-02-2025 07:00,122.57,223.88,48.26,8.64
22-02-2025 07:00,22-02-2025 08:00,135.11,242.72,49.35,7.07
22-02-2025 08:00,22-02-2025 09:00,153.51,265.75,50.03,6.76
22-02-2025 09:00,22-02-2025 10:00,245.81,327.74,45.18,7.04
22-02-2025 10:00,22-02-2025 11:00,185.5,323.07,44.98,5.46
22-02-2025 11:00,22-02-2025 12:00,135.84,289.58,49.65,5.16
22-02-2025 12:00,22-02-2025 13:00,135.72,255.28,47.94,6.94
22-02-2025 13:00,22-02-2025 14:00,133.25,236.69,32.84,10.75
22-02-2025 14:00,22-02-2025 15:00,114.1,193.07,35.67,21.2
22-02-2025 15:00,22-02-2025 16:00,84.19,146.31,32.04,19.87
22-02-2025 16:00,22-02-2025 17:00,75.96,122.22,26.06,9.74
22-02-2025 17:00,22-02-2025 18:00,75.52,112.48,29.76,8.53
22-02-2025 18:00,22-02-2025 19:00,70.25,113.46,27.55,7.8
22-02-2025 19:00,22-02-2025 20:00,66.56,111.7,28.64,9.38
22-02-2025 20:00,22-02-2025 21:00,60.31,103.97,20.56,7.66
22-02-2025 21:00,22-02-2025 22:00,49.55,79.62,22.57,8.21
22-02-2025 22:00,22-02-2025 23:00,38.41,67.39,24.97,6.85
22-02-2025 23:00,23-02-2025 00:00,35.82,63,25.77,8.27
23-02-2025 00:00,23-02-2025 01:00,34.05,65.49,26.88,8.37
23-02-2025 01:00,23-02-2025 02:00,34.24,61.13,24.81,9.49
23-02-2025 02:00,23-02-2025 03:00,37.6,65.36,25.02,7.56
23-02-2025 03:00,23-02-2025 04:00,43.13,81.8,31.11,7.99
23-02-2025 04:00,23-02-2025 05:00,44.45,88.78,36.56,8.96
23-02-2025 05:00,23-02-2025 06:00,48.35,85.98,53.42,10.2
23-02-2025 06:00,23-02-2025 07:00,51.77,94.16,69.39,8.97
23-02-2025 07:00,23-02-2025 08:00,61.35,109.74,53.31,13.7
23-02-2025 08:00,23-02-2025 09:00,77.88,133.44,38.86,15.47
23-02-2025 09:00,23-02-2025 10:00,96.7,158.34,35.02,19.02
23-02-2025 10:00,23-02-2025 11:00,98.81,171.89,25.21,16.21
23-02-2025 11:00,23-02-2025 12:00,90.08,166,20.65,21.81
23-02-2025 12:00,23-02-2025 13:00,83.8,148.01,21,18.84
23-02-2025 13:00,23-02-2025 14:00,82.74,138,18.55,18.08
23-02-2025 14:00,23-02-2025 15:00,76.86,128.43,22.34,17.18
23-02-2025 15:00,23-02-2025 16:00,75.28,127.98,22.03,18.07
23-02-2025 16:00,23-02-2025 17:00,69.31,128.64,23.57,13.85
23-02-2025 17:00,23-02-2025 18:00,65.13,116.67,38.12,16.17
23-02-2025 18:00,23-02-2025 19:00,68.51,121.37,40.33,13.33
23-02-2025 19:00,23-02-2025 20:00,71.25,136.72,37.36,13.19
23-02-2025 20:00,23-02-2025 21:00,74.95,141.06,27.77,11.14
23-02-2025 21:00,23-02-2025 22:00,75.99,134.32,29.26,15.63
23-02-2025 22:00,23-02-2025 23:00,73.12,129.85,28.9,10.84
23-02-2025 23:00,24-02-2025 00:00,72.55,127.67,30.1,12.29
24-02-2025 00:00,24-02-2025 01:00,72.18,127.59,25.75,11.39
24-02-2025 01:00,24-02-2025 02:00,69.92,121.01,25.5,9.63
24-02-2025 02:00,24-02-2025 03:00,68.99,117.94,29.83,8.47
24-02-2025 03:00,24-02-2025 04:00,69.55,126.45,34.11,10.1
24-02-2025 04:00,24-02-2025 05:00,68.59,128.99,29.3,7.62
24-02-2025 05:00,24-02-2025 06:00,91.41,129.47,27.96,8.83
24-02-2025 06:00,24-02-2025 07:00,93.92,134.43,29.09,7.34
24-02-2025 07:00,24-02-2025 08:00,89.04,135.95,29.75,12.54
24-02-2025 08:00,24-02-2025 09:00,91.58,148.93,27.31,10.66
24-02-2025 09:00,24-02-2025 10:00,94.15,146.21,21.67,10.73
24-02-2025 10:00,24-02-2025 11:00,82.69,144.01,22.48,20.4
24-02-2025 11:00,24-02-2025 12:00,75.41,137.71,18,15.22
24-02-2025 12:00,24-02-2025 13:00,66.64,120.61,22.08,28.14
24-02-2025 13:00,24-02-2025 14:00,74.94,108,28.44,39.45
24-02-2025 14:00,24-02-2025 15:00,None,None,23.5,25.12
24-02-2025 15:00,24-02-2025 16:00,71.57,108.86,18.17,28.34
24-02-2025 16:00,24-02-2025 17:00,71.35,106.6,21.89,21.99
24-02-2025 17:00,24-02-2025 18:00,70.74,107.08,32.34,22.64
24-02-2025 18:00,24-02-2025 19:00,70.68,122.13,56.08,27.64
24-02-2025 19:00,24-02-2025 20:00,78.18,146,47.77,27.52
24-02-2025 20:00,24-02-2025 21:00,89.7,175.86,55.25,23.9
24-02-2025 21:00,24-02-2025 22:00,86.84,142.18,34.7,20.69
24-02-2025 22:00,24-02-2025 23:00,77.27,131.88,39.23,24.65
24-02-2025 23:00,25-02-2025 00:00,75.25,127.48,36.79,22.34
25-02-2025 00:00,25-02-2025 01:00,77.78,125.79,38.56,29.11
25-02-2025 01:00,25-02-2025 02:00,81.14,131.39,35.14,25
25-02-2025 02:00,25-02-2025 03:00,82.18,136.79,48.03,23.11
25-02-2025 03:00,25-02-2025 04:00,85.46,146.78,33.88,25.3
25-02-2025 04:00,25-02-2025 05:00,92.45,161.09,43.62,26.52
25-02-2025 05:00,25-02-2025 06:00,107.47,192.49,37,22.67
25-02-2025 06:00,25-02-2025 07:00,123.4,218.65,31.68,27.86
25-02-2025 07:00,25-02-2025 08:00,121.18,211.62,35.77,34.06
25-02-2025 08:00,25-02-2025 09:00,117.07,214.77,30.93,45.62
25-02-2025 09:00,25-02-2025 10:00,115.12,211.67,21.59,23.68
25-02-2025 10:00,25-02-2025 11:00,99.77,174.62,23.19,29.09
25-02-2025 11:00,25-02-2025 12:00,80.86,139.68,22.21,31.2
25-02-2025 12:00,25-02-2025 13:00,72.1,121.23,20.72,30.18
25-02-2025 13:00,25-02-2025 14:00,68.53,114.42,23.48,37.48
25-02-2025 14:00,25-02-2025 15:00,64.23,109.31,26.97,43.37
25-02-2025 15:00,25-02-2025 16:00,63.12,107.01,25.87,32.86
25-02-2025 16:00,25-02-2025 17:00,64.61,100.69,29.98,33.24
25-02-2025 17:00,25-02-2025 18:00,63.09,99.09,31.75,29.57
25-02-2025 18:00,25-02-2025 19:00,66.39,115.75,41.1,27.42
25-02-2025 19:00,25-02-2025 20:00,77.17,138.72,46.37,32.59
25-02-2025 20:00,25-02-2025 21:00,81.58,148.11,39.29,26.31
25-02-2025 21:00,25-02-2025 22:00,81.78,147.79,36.02,19.94
25-02-2025 22:00,25-02-2025 23:00,77.88,139.26,30.44,14.58
25-02-2025 23:00,26-02-2025 00:00,72.86,123.88,26.69,10.02
26-02-2025 00:00,26-02-2025 01:00,67.07,109.08,28.53,10.67
26-02-2025 01:00,26-02-2025 02:00,64.66,111.26,28.66,11.98
26-02-2025 02:00,26-02-2025 03:00,66.33,112.4,27.97,12.51
26-02-2025 03:00,26-02-2025 04:00,67.81,111.67,28.84,11.54
26-02-2025 04:00,26-02-2025 05:00,67.55,112.4,32.56,13.04
26-02-2025 05:00,26-02-2025 06:00,76.11,132.61,40.18,15.77
26-02-2025 06:00,26-02-2025 07:00,93.2,168.03,45.59,15.58
26-02-2025 07:00,26-02-2025 08:00,117.27,201.02,36.77,19.12
26-02-2025 08:00,26-02-2025 09:00,135.91,223.63,29.11,19.83
26-02-2025 09:00,26-02-2025 10:00,128.03,216.03,26.95,33.76
26-02-2025 10:00,26-02-2025 11:00,110.62,199.17,23.76,38.32
26-02-2025 11:00,26-02-2025 12:00,101.33,177.86,23.69,39.8
26-02-2025 12:00,26-02-2025 13:00,96.28,156.94,19.93,25.28
26-02-2025 13:00,26-02-2025 14:00,86.98,140.17,20.47,25.04
26-02-2025 14:00,26-02-2025 15:00,80.97,130.64,25.64,32.93
26-02-2025 15:00,26-02-2025 16:00,75.86,120.64,26.32,30.56
26-02-2025 16:00,26-02-2025 17:00,75.82,114.61,25.34,30.13
26-02-2025 17:00,26-02-2025 18:00,72.27,113.7,23.25,23
26-02-2025 18:00,26-02-2025 19:00,70.78,116.24,32.87,19.02
26-02-2025 19:00,26-02-2025 20:00,77.45,126.46,49.28,20.06
26-02-2025 20:00,26-02-2025 21:00,92.42,151.46,37.71,16
26-02-2025 21:00,26-02-2025 22:00,98.12,168.29,23.99,14.32
26-02-2025 22:00,26-02-2025 23:00,88.41,159.77,31.56,11.43
26-02-2025 23:00,27-02-2025 00:00,83.84,159.9,40.61,14.19
27-02-2025 00:00,27-02-2025 01:00,103.66,183.73,36.54,20.21
27-02-2025 01:00,27-02-2025 02:00,111.5,195.07,32.95,17.21
27-02-2025 02:00,27-02-2025 03:00,100.16,190.24,29.68,14.77
27-02-2025 03:00,27-02-2025 04:00,97.61,182.24,27.38,11.3
27-02-2025 04:00,27-02-2025 05:00,95.11,172.94,23.54,11.71
27-02-2025 05:00,27-02-2025 06:00,87.99,162.35,25.47,9.92
27-02-2025 06:00,27-02-2025 07:00,86.36,152.65,24.96,7.79
27-02-2025 07:00,27-02-2025 08:00,91.53,150.2,31.39,11.87
27-02-2025 08:00,27-02-2025 09:00,105.35,168.04,32.03,16.91
27-02-2025 09:00,27-02-2025 10:00,114.74,187.76,27.76,23.24
27-02-2025 10:00,27-02-2025 11:00,107.02,188.16,33.29,32.38
27-02-2025 11:00,27-02-2025 12:00,102.68,188.49,34.81,52.51
27-02-2025 12:00,27-02-2025 13:00,106.49,191.45,None,39.93
27-02-2025 13:00,27-02-2025 14:00,102.54,181.43,None,30.52
27-02-2025 14:00,27-02-2025 15:00,96.09,157.48,23.73,31.8
27-02-2025 15:00,27-02-2025 16:00,91.84,135.81,22.94,27.51
27-02-2025 16:00,27-02-2025 17:00,95.33,131.92,23.42,21.61
27-02-2025 17:00,27-02-2025 18:00,92.44,133.78,27.28,21.26
27-02-2025 18:00,27-02-2025 19:00,87.42,138.86,40.28,21
27-02-2025 19:00,27-02-2025 20:00,100.86,169.61,70.25,27.58
27-02-2025 20:00,27-02-2025 21:00,113.3,197.8,26.67,11.94
27-02-2025 21:00,27-02-2025 22:00,102.02,184.14,26.04,11.34
27-02-2025 22:00,27-02-2025 23:00,90.27,160.81,26.99,12.72
27-02-2025 23:00,28-02-2025 00:00,86.1,148.22,29.56,14.18
28-02-2025 00:00,28-02-2025 01:00,81.64,145.07,27.35,13.41
28-02-2025 01:00,28-02-2025 02:00,80.83,141.38,26.18,11.96
28-02-2025 02:00,28-02-2025 03:00,78,135.02,26.47,11.15
28-02-2025 03:00,28-02-2025 04:00,77.13,133.81,26.89,10.7
28-02-2025 04:00,28-02-2025 05:00,82.68,140,34.35,12.56
28-02-2025 05:00,28-02-2025 06:00,91.35,154.15,36.81,22.89
28-02-2025 06:00,28-02-2025 07:00,99.19,167.61,32.73,42
28-02-2025 07:00,28-02-2025 08:00,106.06,175.66,36.03,34.34
28-02-2025 08:00,28-02-2025 09:00,123.68,200.29,34.77,33.58
28-02-2025 09:00,28-02-2025 10:00,136.97,232.97,27.39,40.48
28-02-2025 10:00,28-02-2025 11:00,129.59,225.79,37.27,41.38
28-02-2025 11:00,28-02-2025 12:00,121.59,204.93,39.62,54.99
28-02-2025 12:00,28-02-2025 13:00,134.06,173.3,34.4,33.48
28-02-2025 13:00,28-02-2025 14:00,124.49,165.85,20.19,30.52
28-02-2025 14:00,28-02-2025 15:00,96.53,140.2,23.79,24.61
28-02-2025 15:00,28-02-2025 16:00,77.09,116.18,27.54,29.2
28-02-2025 16:00,28-02-2025 17:00,74.21,115.92,33.49,26.94
28-02-2025 17:00,28-02-2025 18:00,92.33,130.32,38.06,27.21
28-02-2025 18:00,28-02-2025 19:00,84.74,113.17,42.43,25.59
28-02-2025 19:00,28-02-2025 20:00,83.51,140.29,67.11,30
28-02-2025 20:00,28-02-2025 21:00,93.2,186.71,63.34,31.79
28-02-2025 21:00,28-02-2025 22:00,107.37,227.02,40.32,30.39
28-02-2025 22:00,28-02-2025 23:00,102.52,217.07,39.02,24.59
28-02-2025 23:00,01-03-2025 00:00,95.88,198.87,34.77,21.44
01-03-2025 00:00,01-03-2025 01:00,88.84,164.26,22.65,17.68
01-03-2025 01:00,01-03-2025 02:00,82.17,142.86,23.23,16.41
01-03-2025 02:00,01-03-2025 03:00,78.87,137.58,22.89,15.68
01-03-2025 03:00,01-03-2025 04:00,73.06,132.49,21.49,17.03
01-03-2025 04:00,01-03-2025 05:00,71.7,134.57,38.41,19.61
01-03-2025 05:00,01-03-2025 06:00,74.25,132.75,27.25,18.17
01-03-2025 06:00,01-03-2025 07:00,77.75,137.46,25.31,17.14
01-03-2025 07:00,01-03-2025 08:00,77.48,134.97,26.22,19.52
01-03-2025 08:00,01-03-2025 09:00,80.75,142.64,36.26,34
01-03-2025 09:00,01-03-2025 10:00,None,None,None,None
01-03-2025 10:00,01-03-2025 11:00,88.61,151.38,34.9,26.67
01-03-2025 11:00,01-03-2025 12:00,101.61,154.91,25.98,50.18
01-03-2025 12:00,01-03-2025 13:00,117.86,170.59,22.25,58.54
01-03-2025 13:00,01-03-2025 14:00,131.88,179.1,24.52,65.47
01-03-2025 14:00,01-03-2025 15:00,135.1,179.51,22.58,46.25
01-03-2025 15:00,01-03-2025 16:00,None,162.34,21.8,37.41
01-03-2025 16:00,01-03-2025 17:00,25.84,154.69,27.06,29.21
01-03-2025 17:00,01-03-2025 18:00,86.62,148.54,30.94,26.94
01-03-2025 18:00,01-03-2025 19:00,108.07,153.49,37.56,22.04
01-03-2025 19:00,01-03-2025 20:00,98.03,160.38,46.54,20.85
01-03-2025 20:00,01-03-2025 21:00,104.29,179.39,52.61,23.26
01-03-2025 21:00,01-03-2025 22:00,133.2,219.23,65.27,25.46
01-03-2025 22:00,01-03-2025 23:00,146.7,241.24,73,18.48
01-03-2025 23:00,02-03-2025 00:00,142.71,246.75,50.28,26.28
02-03-2025 00:00,02-03-2025 01:00,136.39,261.27,45.92,26.8
02-03-2025 01:00,02-03-2025 02:00,156.1,271.93,32.23,21.25
02-03-2025 02:00,02-03-2025 03:00,111.51,229.62,27.08,16.79
02-03-2025 03:00,02-03-2025 04:00,81.66,191.3,25.15,16.63
02-03-2025 04:00,02-03-2025 05:00,85.78,175.1,25.72,17.29
02-03-2025 05:00,02-03-2025 06:00,90.6,174.48,30.59,30.65
02-03-2025 06:00,02-03-2025 07:00,95.08,179.15,31.49,32.97
02-03-2025 07:00,02-03-2025 08:00,98.34,185.27,28.97,20.93
02-03-2025 08:00,02-03-2025 09:00,105.06,180.53,22.23,14.37
02-03-2025 09:00,02-03-2025 10:00,100.71,165.21,22.96,20.73
02-03-2025 10:00,02-03-2025 11:00,99.51,162.74,20.21,23.42
02-03-2025 11:00,02-03-2025 12:00,96.36,163.42,20.93,24.16
02-03-2025 12:00,02-03-2025 13:00,101.32,155.58,19.04,19.07
02-03-2025 13:00,02-03-2025 14:00,125.2,148.39,18.49,18.62
02-03-2025 14:00,02-03-2025 15:00,128.85,146.41,16.74,15.18
02-03-2025 15:00,02-03-2025 16:00,None,None,16.83,11.84
02-03-2025 16:00,02-03-2025 17:00,None,None,18.47,9.43
02-03-2025 17:00,02-03-2025 18:00,60.8,99.54,21.34,10.24
02-03-2025 18:00,02-03-2025 19:00,56.53,101.39,25.73,11.95
02-03-2025 19:00,02-03-2025 20:00,46.85,107.18,26.64,11.69
02-03-2025 20:00,02-03-2025 21:00,55.48,108.33,25.17,12.8
02-03-2025 21:00,02-03-2025 22:00,57.76,110.81,27.57,15.23
02-03-2025 22:00,02-03-2025 23:00,63.28,114.57,28.76,16.3
02-03-2025 23:00,03-03-2025 00:00,54.45,117.03,30.95,14.76
03-03-2025 00:00,03-03-2025 01:00,86.33,136.47,30.99,13.54
03-03-2025 01:00,03-03-2025 02:00,75.88,142.2,36.35,14.37
03-03-2025 02:00,03-03-2025 03:00,73.98,147.37,30.42,16.52
03-03-2025 03:00,03-03-2025 04:00,73.93,150.36,31.39,37.31
03-03-2025 04:00,03-03-2025 05:00,75.97,148.69,37.98,32.73
03-03-2025 05:00,03-03-2025 06:00,79.08,147.28,27.44,14.09
03-03-2025 06:00,03-03-2025 07:00,75.26,142.06,27.05,12.18
03-03-2025 07:00,03-03-2025 08:00,77.86,150.95,33.81,17.58
03-03-2025 08:00,03-03-2025 09:00,93.42,177.63,25.85,17.77
03-03-2025 09:00,03-03-2025 10:00,96.95,176.25,20.47,12.39
03-03-2025 10:00,03-03-2025 11:00,105.85,167.36,27.3,36.36
03-03-2025 11:00,03-03-2025 12:00,86.16,131.93,30.87,48
03-03-2025 12:00,03-03-2025 13:00,86.16,131.93,22.61,15.31
03-03-2025 13:00,03-03-2025 14:00,76.12,134.25,20.48,18.32
03-03-2025 14:00,03-03-2025 15:00,79.88,135.59,20.38,11.23
03-03-2025 15:00,03-03-2025 16:00,92.73,142.54,17.4,8.43
03-03-2025 16:00,03-03-2025 17:00,91.32,151.56,17.55,9.65
03-03-2025 17:00,03-03-2025 18:00,73.43,153.79,21.62,9.63
03-03-2025 18:00,03-03-2025 19:00,71.45,160.33,31.35,10.89
03-03-2025 19:00,03-03-2025 20:00,82.01,153.74,37.68,20.9
03-03-2025 20:00,03-03-2025 21:00,102.7,170.57,35.89,21.39
03-03-2025 21:00,03-03-2025 22:00,138.69,177.75,35.88,27.3
03-03-2025 22:00,03-03-2025 23:00,108.86,182.22,40.57,16.38
03-03-2025 23:00,04-03-2025 00:00,96.99,189.12,33.92,13.06
04-03-2025 00:00,04-03-2025 01:00,88.2,143.79,26.86,12.92
04-03-2025 01:00,04-03-2025 02:00,70.99,129.9,24.47,11
04-03-2025 02:00,04-03-2025 03:00,76.68,137.76,23.28,10.07
04-03-2025 03:00,04-03-2025 04:00,72.91,130.79,24.77,11.77
04-03-2025 04:00,04-03-2025 05:00,70.34,133.1,29.73,11.49
04-03-2025 05:00,04-03-2025 06:00,97.93,163.49,34.76,14.91
04-03-2025 06:00,04-03-2025 07:00,91.72,162.82,31.49,12.67
04-03-2025 07:00,04-03-2025 08:00,84.09,167.11,41.78,52.01
04-03-2025 08:00,04-03-2025 09:00,88.06,187.54,33.21,53.93
04-03-2025 09:00,04-03-2025 10:00,92.96,185.42,23.85,31.32
04-03-2025 10:00,04-03-2025 11:00,94.58,164.89,23.7,27.43
04-03-2025 11:00,04-03-2025 12:00,92.96,150.75,23.47,27.36
04-03-2025 12:00,04-03-2025 13:00,91.21,148.68,None,24.27
04-03-2025 13:00,04-03-2025 14:00,88.64,139.62,18.47,13
04-03-2025 14:00,04-03-2025 15:00,94.39,128.95,18.82,8.56
04-03-2025 15:00,04-03-2025 16:00,94.49,128.23,18.95,8.12
04-03-2025 16:00,04-03-2025 17:00,84.53,119.56,18.55,8.54
04-03-2025 17:00,04-03-2025 18:00,79.93,125.33,20.24,8.47
04-03-2025 18:00,04-03-2025 19:00,70.39,117.64,28.37,12.92
04-03-2025 19:00,04-03-2025 20:00,60.86,117.81,36.28,16.2
04-03-2025 20:00,04-03-2025 21:00,63.7,134,43.88,14.84
